ejercicio_presupuestario,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_anual_vig_cierre,ejecucion_anual_de_cierre,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,observaciones,ultima_actualizacion_fecha
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,3,Fuero Comercial,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,25000,21500,23767,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,3,Fuero Comercial,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,12000,12600,10204,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,4,Fuero del Trabajo,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,68100,61000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,4,Fuero del Trabajo,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,30500,30000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,6,Justicia Penal Oral Ordinaria,Meta,1137,Resolución de Juicios Orales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,7600,15200,1340,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,1,Fuero Criminal y Correccional Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,13900,13000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,1,Fuero Criminal y Correccional Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,4300,4000,1610,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,2,Fuero Civil y Comercial Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,9000,9000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,2,Fuero Civil y Comercial Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,1800,1800,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,3,Fuero Contencioso Administrativo Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,47400,45000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,3,Fuero Contencioso Administrativo Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,13200,9000,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,4,Fuero Federal de la Seguridad Social,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,197900,147800,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,4,Fuero Federal de la Seguridad Social,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,65200,55900,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,5,Fuero Electoral,Meta,1138,Resolución de Causas Electorales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,900,600,257,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,6,Justicia Penal Oral Federal de la Ciudad Autonoma de Buenos Aires,Meta,1137,Resolución de Juicios Orales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,1500,3500,,Otras Causas,Otras Causas,"Según lo informado por la Oficina de Estadísticas de la Dirección General de Planificación, a la fecha de vencimiento para la entrega del cierre anual de metas fisicas, las dependencias no remitieron la información.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,7,Area Camara de la Plata,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,97400,92600,10204,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,7,Area Camara de la Plata,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,5500,4300,4417,Otras Causas,Otras Causas,"La variación tiene origen en que la meta, por su naturaleza, es no controlable por parte del organismo, sumado a que el tiempo en la resolución/casación de las causas varía como consecuencia de la complejidad del tipo de caso que se trate. Cabe destacar que la programación anual se estimó en base a un análisis de regresión y correlación, considerando aquellas variables que se desean pronosticar a partir de valores recopilados de los últimos 5 ejercicios.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
